Module,logFC,p.value,q.value
M7.11,-0.0657567460855986,0.091665283933452,0.0815881453295541
M8.60,0.144625374581135,0.0952937235445419,0.0842446032332699
M7.15,0.124995705666014,0.100119869741867,0.087917132566759
M7.23,0.0891048469683948,0.101181374430725,0.0882569313147751
M9.46,0.121792975814431,0.102633457993327,0.0888224743389107
M8.74,-0.0875215333317762,0.103187466019946,0.0888224743389107
M8.23,-0.0931130868633044,0.105376656874905,0.0901140467518983
M8.43,-0.0673301357829585,0.108995124992938,0.0926031714354305
M8.90,-0.142103117329651,0.110158714757125,0.0929879491965704
M8.9,-0.0802229916240517,0.112173675523747,0.0940818523601996
M8.47,-0.0687330904858882,0.128141328628899,0.106789629017152
M8.92,-0.0790947267058134,0.130651298442827,0.108192249549831
M7.21,0.0593950421493851,0.132711056334511,0.109206751657652
M8.103,-0.0716472256090543,0.147032935815416,0.120235898685789
M8.99,-0.0605372231435535,0.151011486687408,0.122722336358767
M8.75,0.0642098379883783,0.152149119757896,0.122883603163013
M4.9,0.0973909249007404,0.155385319469205,0.124261372691793
M8.28,-0.0452233380469408,0.155768513035285,0.124261372691793
M4.3,-0.174768862058675,0.157947980450258,0.124261372691793
M8.58,-0.0539708152689686,0.158244221034887,0.124261372691793
M9.24,0.0562152686997218,0.158603625458887,0.124261372691793
M8.40,-0.0392550795044885,0.1710297051474,0.132730008649448
M5.14,0.150042174012221,0.171441642868202,0.132730008649448
M6.17,0.0609898511822841,0.173474438185583,0.133513775126928
M2.2,-0.0613803388322699,0.176702878963757,0.134836740584635
M4.14,-0.130013282956818,0.177738495488218,0.134836740584635
M8.89,-0.123809460114829,0.178285014762146,0.134836740584635
M7.31,0.0863157352788212,0.189282462755197,0.142331372476567
M5.8,-0.0762662450055463,0.196099988042093,0.146615209761405
M8.34,-0.145087289421005,0.204852327558315,0.152288722160064
M8.31,0.0547405531895395,0.209403413517208,0.154792529817385
M7.8,0.0421602293594497,0.230539442609462,0.169459040892228
M8.1,-0.0309633428968991,0.239432194614971,0.175012481549488
M9.3,0.0171189594469062,0.259047206959246,0.188298090767847
M1.1,-0.184340300690467,0.285809942202539,0.20659312811161
M6.1,-0.0498463976915168,0.28737418456736,0.20659312811161
M8.7,-0.0429798784140309,0.300842918343481,0.214718031428544
M9.51,0.0556077021077686,0.303470402555149,0.214718031428544
M8.102,-0.0552725991390226,0.303599280275608,0.214718031428544
M4.16,0.0447888801200495,0.30933078776895,0.217595400429071
M9.47,-0.0607918976678337,0.315154844765391,0.220506750233472
M7.30,0.0343120490799424,0.323424593105269,0.225089221305946
M6.18,-0.111532259320337,0.327395829177164,0.226647454515206
M5.9,-0.103528116174103,0.376254676543667,0.259100238749811
M8.107,0.0543927085415432,0.378274028064417,0.259126998377472
M4.5,-0.0815207134981116,0.398436293029819,0.271517089554319
M7.19,-0.0307398966947987,0.402405021359432,0.2726507794131
M7.33,-0.0627336050910087,0.404267627618081,0.2726507794131
M9.42,0.030334322054914,0.413672282164464,0.277562837408245
M8.73,-0.0608681672514332,0.434820412021388,0.290264122734946
M8.20,-0.0256607877417269,0.459845069310647,0.305411098813583
M9.10,-0.028918428959769,0.462914002688323,0.305896589692122
M8.85,-0.0800605246686379,0.480411481711102,0.315863766310835
M8.70,0.0498300168936429,0.487027773048008,0.318612815027399
M8.18,-0.046722772478166,0.523724324179639,0.340915066624643
M7.22,0.0491199010543876,0.537786751412894,0.348335901069189
M6.2,0.0283688961091731,0.544074492283478,0.350672601400639
M4.11,-0.0733767677846855,0.554465200748512,0.352922827937458
M7.4,-0.0357920369960912,0.557980817019297,0.352922827937458
M8.86,-0.0318790060361416,0.5592153935852,0.352922827937458
M3.4,-0.068096594644311,0.559435348221534,0.352922827937458
M9.4,0.0227579701595172,0.561052598247627,0.352922827937458
M9.26,0.0200828502289166,0.57113266924845,0.35739429940428
M8.42,-0.017191565407985,0.573624124974851,0.35739429940428
M8.44,-0.0443213632046991,0.583652048785552,0.361918736117999
M6.16,0.0151130318170916,0.591738466303599,0.363641933430267
M8.91,-0.0359105549503144,0.591989568517033,0.363641933430267
M9.17,0.0167074386953416,0.608201891516673,0.371219692278447
M8.37,0.0368694838497382,0.610000173810871,0.371219692278447
M8.81,-0.0230040397384767,0.634155008666811,0.384132615519809
M8.26,-0.0276374256183308,0.648461254484483,0.389275975368368
M3.6,-0.0602068963380892,0.648596480312959,0.389275975368368
M8.15,0.0163315707771551,0.655071679481069,0.391367012256873
M9.50,0.0267292860662593,0.66028431093456,0.392688158042775
M4.4,-0.0494260936930463,0.667983255844784,0.395469331842971
M9.33,0.0154153362076539,0.677382520621119,0.399227564098734
M8.101,-0.0233344809114978,0.689068646429312,0.404293848931689
M7.7,-0.00959005419923474,0.6968707127075,0.407046197533497
M8.52,0.0196808578799274,0.70953940831978,0.412604073147737
M6.5,-0.0184014494147237,0.719966185107267,0.416814834974371
M9.18,-0.00946805408887836,0.734010101159627,0.42307336709892
M8.80,-0.0146492066814259,0.74034269677451,0.424851794652028
M8.56,-0.0176782306920178,0.746349531807664,0.426428566009765
M9.21,0.0119725733261726,0.756494577943804,0.429902396705887
M8.51,-0.0278051762830396,0.761754964712444,0.429902396705887
M8.93,0.0220448633776891,0.762286702052743,0.429902396705887
M8.55,0.0109119418482559,0.776310280993338,0.432749824215523
M9.13,-0.00730459994349933,0.779257594663972,0.432749824215523
M5.3,0.0253015132855688,0.780537099367428,0.432749824215523
M9.1,0.003304719671034,0.780565578081489,0.432749824215523
M8.57,-0.0152361874832438,0.786283366275933,0.43408047321338
M7.3,0.00954774399546739,0.791009751055234,0.434854919632157
M9.29,-0.0206698600315126,0.807624889754806,0.442131340897989
M9.35,-0.0091488428442345,0.812285061946821,0.442626236995055
M8.62,-0.0126659976269628,0.815294830265158,0.442626236995055
M7.2,0.0119133755042244,0.822333671127941,0.444602821795639
M8.98,-0.0117231175396027,0.832333367388624,0.448157366405929
M6.14,-0.0166753556986156,0.853073850770075,0.457442288768317
M9.14,0.00412999311404721,0.862610974306642,0.46066837856975
M9.32,0.00428389629766713,0.891548465852658,0.474186687732781
M9.36,-0.00542683727117298,0.90007819303335,0.476785230952009
M2.3,-0.0221585818953035,0.912206226407448,0.481261210387376
M8.87,0.00499072951451907,0.916120475660118,0.481385218217451
M8.111,-0.00338999930642541,0.927461698515901,0.483772251929192
M3.1,-0.016310558874906,0.928058106314832,0.483772251929192
M8.39,0.00681387743189768,0.933440430448947,0.484113302468445
M6.4,-0.00253498105896079,0.936112468776774,0.484113302468445
M8.12,-0.00349321727210923,0.950308919740923,0.487745849414639
M8.21,0.00259156045988362,0.950592219313516,0.487745849414639
M9.41,0.00172961263036429,0.973536931431872,0.496663266997422
M8.36,0.00138204267286926,0.975563755163824,0.496663266997422
M8.38,0.00104221761414707,0.9817523872224,0.497876660156665
M8.95,0.000355164513498846,0.995016237362283,0.501051927756882
M5.12,-0.000366225422537283,0.995672650193368,0.501051927756882
