Module,logFC,p.value,q.value
M8.63,-0.0779195562907716,0.193286944191605,0.197168328554231
M6.13,0.128534754694998,0.194973252190105,0.197168328554231
M7.27,0.121138620828517,0.199710025727966,0.197168328554231
M8.55,-0.0456128288586319,0.200320494838877,0.197168328554231
M8.47,-0.0533858192011965,0.200862913293234,0.197168328554231
M9.27,-0.0579511887000784,0.201616493845318,0.197168328554231
M7.5,-0.0521256713072483,0.202864667141558,0.197168328554231
M9.12,-0.026689825878247,0.204214642083459,0.197168328554231
M9.8,0.0361635411133543,0.205291126811141,0.197168328554231
M9.40,0.08623676345901,0.20603269236387,0.197168328554231
M5.4,-0.0506338234284338,0.207755314962874,0.197445686328224
M8.75,0.0519425890609234,0.211410924000515,0.199543726165787
M9.6,-0.0294582672380211,0.222063531850974,0.208172528495053
M8.38,0.0509179739148444,0.232069093582196,0.216082253161662
M8.32,-0.081374988876452,0.248785721535888,0.230092621513125
M8.51,0.0963960714509559,0.254107170099578,0.232070311051429
M9.41,0.0543537196693068,0.255973854455633,0.232070311051429
M7.15,-0.0791205358019163,0.256419811805637,0.232070311051429
M8.96,-0.0756686823186008,0.257660298760413,0.232070311051429
M7.3,-0.0363184914753293,0.263655585496236,0.234577005107274
M8.79,0.129792039608468,0.263847890499585,0.234577005107274
M8.92,0.0515977250025865,0.26836785392809,0.237066072108467
M4.7,-0.0802816522631094,0.271986891171301,0.238732656002658
M7.21,0.0390661010933549,0.288946982439286,0.252013952396826
M8.10,0.0559391699976586,0.293782982069021,0.254620296589072
M8.37,-0.0671063071318441,0.307455216261273,0.264804518933379
M6.7,-0.0582625409142984,0.310257167277394,0.265558040903559
M3.4,-0.10470214011814,0.31690088252495,0.269570238728935
M8.12,0.0493651258784406,0.321036721762275,0.271412982060944
M8.99,0.037124015396526,0.334054141451681,0.280620567064004
M7.31,0.058495234257273,0.339406498918366,0.280620567064004
M8.40,-0.0253447922367881,0.339776523736055,0.280620567064004
M9.3,0.0134804654243671,0.340073240616765,0.280620567064004
M9.2,-0.0242888895245722,0.34452679724491,0.282370838319037
M5.9,0.10156336213389,0.346292462486819,0.282370838319037
M8.107,-0.055023210350509,0.348593658764444,0.282575217401729
M9.1,-0.0100129912758395,0.35641510251204,0.287225832601771
M8.52,-0.0437668590777067,0.364193545736736,0.291787919328256
M7.33,-0.0627015459825859,0.381064484760592,0.303539965475251
M8.17,0.0362081842004029,0.402483775266938,0.318759134424376
M8.56,-0.0396305908345931,0.415601902441118,0.327267581723999
M9.36,0.0315830639415589,0.426584970429422,0.332628670103032
M5.7,-0.0632244283662928,0.427237570379022,0.332628670103032
M8.41,0.0375267980187792,0.43346819885237,0.335583614978232
M8.69,0.0428512609652098,0.44073654785523,0.337488846725409
M9.17,-0.0219769135164333,0.440827237844693,0.337488846725409
M4.5,0.0680645821313532,0.450156614561998,0.33863272521549
M8.95,-0.0362287943511386,0.452007860218366,0.33863272521549
M8.26,0.0429934241377426,0.452985210827089,0.33863272521549
M9.15,0.0355440114259575,0.454216791659052,0.33863272521549
M6.4,-0.0222386955217926,0.454649279169792,0.33863272521549
M8.62,0.0361435107170129,0.457065415229628,0.33863272521549
M8.27,-0.033417064875287,0.464752532787666,0.341466081210442
M9.44,0.0253582910517862,0.467478351417475,0.341466081210442
M9.39,-0.0187671292516831,0.468323408021038,0.341466081210442
M8.81,-0.0315633485068907,0.47166457648138,0.34209219744173
M6.14,0.058234858615469,0.482796548308487,0.347759944572038
M7.17,-0.0332774351778987,0.485921914253949,0.347759944572038
M8.101,-0.0374238449136905,0.487049787080736,0.347759944572038
M8.86,0.0348345033582638,0.495530990431588,0.351991843217409
M9.34,0.0363714971706592,0.49815933799465,0.352044183575549
M6.20,-0.0490222261567528,0.516136381614497,0.36266297707668
M8.20,-0.0216672860897843,0.519517688760667,0.36266297707668
M4.11,0.0747048820176639,0.52108059867725,0.36266297707668
M8.73,0.045877865548689,0.524173040425046,0.362982019886628
M8.93,-0.0402292930475401,0.527877814633833,0.363287028707512
M9.33,0.0219759963128871,0.529885993299011,0.363287028707512
M9.28,-0.0233200018108536,0.538953458340034,0.366918572818824
M8.88,0.0326878949645099,0.540508122061358,0.366918572818824
M8.4,0.0191896382867519,0.552464650545909,0.373196735917178
M6.3,-0.0296683152962506,0.560013506141636,0.376450734928147
M9.32,-0.0162921504171146,0.572263833724303,0.382818210452306
M4.9,-0.0350710555804807,0.580692924767808,0.386580281752081
M7.23,-0.02666403507142,0.594588287393856,0.39392770338637
M2.3,-0.0981907293729727,0.61579767158411,0.405279589944443
M3.5,-0.0323378477344126,0.61760459516647,0.405279589944443
M9.24,-0.0181613799515825,0.622365750476195,0.406468353936494
M7.6,-0.0201318779117706,0.64019522393839,0.416140589507845
M8.72,0.0171072838857025,0.643496271667417,0.416322555502847
M4.15,-0.0543421224317541,0.649506454236879,0.416329110295142
M8.103,-0.0207634999751251,0.649548716842326,0.416329110295142
M8.21,-0.0172433458610367,0.653290224226413,0.41678868239692
M7.24,0.0241158467853588,0.660139159029424,0.418053845998392
M7.20,0.0242556341218622,0.661340634410898,0.418053845998392
M8.22,-0.0170227876154069,0.665665457175843,0.418866295052934
M8.1,-0.010278398747915,0.67282952130814,0.421449814278044
M8.39,0.0302426575287787,0.687743117418072,0.428842173368118
M8.13,0.0177662347089688,0.705714683679887,0.438066142529541
M8.49,-0.0212156983916421,0.709164264935486,0.438233415163782
M8.9,-0.016446006287499,0.719122242831803,0.442403152198422
M4.4,-0.0364349028975444,0.734350601172348,0.449763746348325
M8.91,0.0189902062878575,0.755312316486766,0.458892744149075
M8.89,0.0266026389475488,0.758893672408595,0.458892744149075
M1.1,-0.0487388956248319,0.759246028192686,0.458892744149075
M4.12,-0.0238460349099848,0.770800878877803,0.462001644178365
M8.98,-0.0147750087085654,0.771094930684547,0.462001644178365
M8.36,-0.0114951902654221,0.779791680589888,0.464150405401952
M8.74,-0.0137454210831524,0.781417638097218,0.464150405401952
M9.50,0.0147216466644966,0.789521641440079,0.466951341044732
M8.110,-0.0153912429390376,0.793426663801432,0.467255522449002
M9.30,-0.0119728828209251,0.801905492758547,0.470239205670707
M7.19,-0.0080259710977849,0.814280742827883,0.474153364132955
M6.12,0.0112881877300677,0.815682668727247,0.474153364132955
M5.10,0.0100790401082451,0.818902664408218,0.474153364132955
M4.3,0.0250962016022383,0.826565459696153,0.476587734740929
M7.11,-0.00740928857873408,0.837830716398579,0.481070300256885
M9.31,0.0101873916948583,0.857947364941154,0.490576918898461
M4.13,0.0196984921275751,0.871579246510639,0.496312283271907
M6.1,0.0065071607483973,0.879854315128404,0.498016419743088
M8.87,0.00645394321229166,0.88179976551025,0.498016419743088
M8.34,0.0148254270917409,0.888763833649254,0.499900761579941
M8.66,-0.0107768200513896,0.9181270178898,0.512299707128952
M7.32,-0.00512874082436587,0.918242842315546,0.512299707128952
M8.80,0.00383183220012507,0.924852890470565,0.513322493275886
M3.1,-0.0154460118551388,0.927526086639009,0.513322493275886
M8.102,-0.00418750209462361,0.931880983395791,0.513669701388366
M2.2,0.00310369061845855,0.940298061950779,0.513681422803471
M7.34,0.00320764019616967,0.941150702378253,0.513681422803471
M5.3,0.00637616384745912,0.94308507493845,0.513681422803471
M7.30,0.00184531081607641,0.954654525522622,0.517008667476364
M8.18,-0.00364796397619238,0.956697183137756,0.517008667476364
M8.111,-0.00168856286049714,0.960793292487033,0.517194033787428
M6.18,-0.0044141769592056,0.966988174035432,0.518503328479025
M5.6,-0.000537090177805302,0.991202482448342,0.526792456760847
M5.8,0.000492840887190316,0.993614559163646,0.526792456760847
M8.42,-0.000223080278374611,0.993915323753641,0.526792456760847
