Module,logFC,p.value,q.value
M5.8,-0.139565054491837,0.0115044996224414,0.0162774702043946
M6.15,-0.12934084585059,0.0122737450581976,0.0171460381006073
M7.32,-0.124060445070647,0.0130609939700235,0.0180177277139304
M7.26,0.0961276610925951,0.0137198187463931,0.018692919365736
M8.77,0.175806232938497,0.0141862631344874,0.0190927258356021
M8.48,0.237143218883041,0.0157333518370479,0.0209197716592923
M2.3,0.45149619329062,0.0172966504461933,0.0227246132238742
M8.102,-0.118151848948051,0.0189834448357165,0.0246473298078503
M8.11,-0.108081832654607,0.0192157837558029,0.0246588846515371
M5.5,-0.129221638063118,0.020132257130437,0.025538006521904
M8.17,-0.0994357717893621,0.0233762495961498,0.0293160829011508
M3.3,0.0989703314241135,0.0237047716095953,0.0293940579643619
M7.24,-0.122329872121335,0.0245726550810177,0.0301316804303292
M8.56,-0.114132163202746,0.0262391969456506,0.0318216668374763
M8.30,-0.0970568028303859,0.027787293956786,0.0332866399366291
M7.14,-0.123052276372461,0.028050404556385,0.0332866399366291
M6.10,-0.0746347854670807,0.0313366023025841,0.0367906812673001
M4.12,-0.175317436006416,0.03183541426741,0.0369828757046791
M9.4,0.0778482027942078,0.0334715705772089,0.0384785444738418
M4.16,-0.087456453585263,0.0340176204044524,0.0387031197715517
M8.64,-0.0868026633742728,0.0345210815401571,0.0388751515879709
M7.6,-0.0891931237576936,0.0359871099866655,0.0401167326464809
M8.18,0.143178870851861,0.0368522145579628,0.0406702993101235
M9.6,-0.0502152850742759,0.0376432992197266,0.0411320242928215
M9.25,-0.0650009416541147,0.0392714346393974,0.04219924280582
M6.13,0.204936562326695,0.0393847511264036,0.04219924280582
M9.16,-0.0511527226506525,0.0407214467787551,0.0430854841512032
M9.37,0.0809346105855128,0.0409926976163795,0.0430854841512032
M8.70,0.136383228028308,0.0422654278451727,0.0440041039480934
M8.28,-0.0589713826987782,0.0480591545613456,0.0492617264611334
M9.12,-0.0404045728267696,0.0482080546084558,0.0492617264611334
M7.5,-0.0793406674542772,0.0495389730399378,0.0501573148744367
M1.1,0.313100530483601,0.0528787054371323,0.0522745934625774
M9.39,-0.0502385687489202,0.0529593953755865,0.0522745934625774
M8.90,-0.161094693578787,0.0530511630088177,0.0522745934625774
M6.4,-0.0566063329163428,0.0544365396813318,0.0531650032890628
M8.86,0.0981029625626836,0.0555520940150517,0.0537785836771849
M9.34,0.103408838979782,0.0582146578463826,0.0558660912594412
M8.14,-0.0801814614520794,0.0664402630211562,0.0632101951866864
M8.49,-0.104445823014155,0.068901734658162,0.0649435781037661
M9.33,0.0629181737571051,0.0694391574132911,0.0649435781037661
M4.6,0.165442798787401,0.070535787100365,0.0654148474768495
M3.5,-0.116580456231797,0.072194117372602,0.066394842146139
M6.17,0.0746449626125121,0.0750088567523155,0.0684133651847014
M8.93,0.119781753362469,0.079816654009014,0.0721050545917994
M8.16,-0.0743984795480141,0.0803631670962182,0.0721050545917994
M7.33,0.123007057789101,0.0810528464793593,0.0721373798149868
M6.18,0.184070912566058,0.084162715439988,0.0743059350707586
M8.46,-0.186037411250813,0.0851329325984971,0.0745659965372379
M8.65,-0.156033459343162,0.0893436241204377,0.0765801539662161
M8.63,-0.0993662127995614,0.0893613363253967,0.0765801539662161
M8.88,0.0894953342283094,0.0895142480730066,0.0765801539662161
M7.17,-0.0806612819483233,0.0904075548506171,0.0767494282391466
M2.1,-0.111680544214631,0.100563842014191,0.0847196863014674
M8.106,0.100654514491251,0.103565264242258,0.0865872534348046
M8.52,0.076645565214317,0.120698117447978,0.0997796679290917
M7.30,0.0503837042454165,0.121152693812953,0.0997796679290917
M8.80,0.0642243385469836,0.122059232333234,0.0997816412894793
M8.68,-0.0706765209965382,0.125667607506903,0.100580190734232
M9.28,-0.0574778621195256,0.126658155969244,0.100580190734232
M8.23,-0.0821296120372361,0.126863530517618,0.100580190734232
M8.44,-0.115184689891192,0.128310834759453,0.100580190734232
M7.31,0.0935249278373686,0.128496356478481,0.100580190734232
M9.30,-0.0759525631969856,0.128504338380847,0.100580190734232
M7.27,0.14129140764132,0.130880547063674,0.101718637628174
M8.55,-0.0539370668396208,0.13221790010763,0.102039423314371
M8.78,-0.173968808124223,0.134812899226358,0.103319604250682
M8.13,-0.0707779468930334,0.139238763333761,0.105975611867489
M6.16,0.0385418079798798,0.143528230335221,0.108492134058688
M8.7,0.0567619088245547,0.144833601090936,0.108734101911845
M8.98,0.0756340489965555,0.146566228105176,0.109291396058507
M6.14,0.121259975914074,0.14916324266262,0.110481439729444
M8.8,-0.0534934355151507,0.153934936485929,0.113235639495785
M9.23,-0.0361449464059858,0.154933847824296,0.113235639495785
M8.110,0.083245561550298,0.156688703590094,0.113764791949242
M8.43,-0.0548692032303763,0.162748046400538,0.117272748601467
M4.9,0.0893458362397379,0.163645492472901,0.117272748601467
M8.61,-0.048950302274571,0.165678630993934,0.117963751802646
M6.11,0.0424153024118671,0.171632843440812,0.12104805969925
M8.24,0.0895363997389254,0.172204187216292,0.12104805969925
M8.40,-0.0361315647574733,0.17813008029399,0.124207545199213
M9.43,0.055451297886928,0.178949844506634,0.124207545199213
M8.69,0.07392184464139,0.190666596640144,0.13132512377146
M7.21,0.0482744043395806,0.19158430032415,0.13132512377146
M9.40,0.0888741692039759,0.194342740457962,0.132393628656789
M9.29,-0.100583353123884,0.206938723947832,0.140109615070306
M9.41,0.0616406929335081,0.212444692841345,0.142960420133045
M8.89,-0.105929827876521,0.218348247321694,0.146042595777395
M8.22,-0.0471813711707576,0.222775810959071,0.14810636489751
M8.37,0.0815934402273892,0.227553799885263,0.150376993792268
M3.1,0.204758977316936,0.230643534532627,0.151511563789356
M9.21,0.0430921995257141,0.232064508018832,0.15154297102777
M8.76,-0.066349646245432,0.236209624936852,0.153342467080936
M9.17,0.0358077930367373,0.240139794763204,0.154364393728367
M8.81,-0.0531382728344119,0.240581263215813,0.154364393728367
M9.36,0.046839146737835,0.249047840973484,0.158873131387675
M6.12,-0.055513739688507,0.250659994890249,0.158982585579282
M5.4,-0.0457692843457804,0.26015547121109,0.164062261087723
M8.38,-0.048236468579052,0.266885161854971,0.167349931344762
M4.3,-0.122740337970602,0.289125990120513,0.180271737356711
M8.54,-0.0704050811662603,0.294677394459252,0.182700862007383
M7.23,0.0530961370268417,0.296667871769765,0.182907394236281
M8.73,0.0758399051764588,0.29896187765752,0.183297729299639
M4.4,0.111445706156354,0.302757485494991,0.184599318047651
M9.20,-0.0223226188875576,0.322867436381368,0.195779238489634
M8.6,-0.0348342875515486,0.32974206354662,0.198855239905779
M8.99,-0.0380964667157942,0.333882478985268,0.200257866005804
M8.35,-0.0372997144849911,0.337034454072302,0.201055681006928
M8.97,-0.0477490314928667,0.340557862319272,0.202065302085444
M8.62,-0.0479253025204594,0.344330489580381,0.202640613365576
M8.111,-0.0327658394270581,0.345199821946909,0.202640613365576
M8.72,0.0349951253691079,0.354824359495508,0.207188382951243
M8.31,0.0368587495009342,0.36640756780913,0.212825965192651
M9.49,0.0725025383045731,0.376211166104853,0.217376249689103
M7.19,-0.0301335293165554,0.380862790694739,0.218917809613598
M8.12,-0.0440132283824133,0.398474157704341,0.22667736477998
M9.18,-0.0218950783789336,0.400708157753675,0.22667736477998
M4.13,0.10255559161506,0.402421625703128,0.22667736477998
M8.107,0.0483529093016974,0.402578380957308,0.22667736477998
M7.4,-0.0474354340426568,0.406886495916509,0.227940148970349
M8.29,-0.0305807295996345,0.416677891246202,0.231271824417619
M7.28,-0.0337808313972471,0.417024936822409,0.231271824417619
M9.51,0.0406690996761597,0.421062518915139,0.232343413794287
M9.32,-0.0233318789365995,0.424056838430854,0.232831529590347
M9.1,-0.00818975841308123,0.461600521654427,0.252190486272776
M7.8,0.0239388721166862,0.467084475272171,0.253929508645112
M6.20,-0.0558650660528455,0.476828055663291,0.257955867407893
M6.7,-0.0395839389903686,0.485670262482241,0.261457695523378
M8.4,-0.0214966158496179,0.498009739808297,0.266799120583304
M5.14,-0.067726743099051,0.508575422798488,0.271143252246266
M8.95,0.032288318921983,0.516824804891044,0.27421663170695
M7.11,0.0228726960772352,0.531400748208649,0.279303846937656
M8.57,-0.0329674988461138,0.53147450312623,0.279303846937656
M5.7,0.0498903986052432,0.545624248622603,0.285380953884028
M8.87,0.0255529414886623,0.561883835905256,0.292499046886524
M4.11,-0.0627794752779156,0.588822851587014,0.30508357741215
M9.8,0.0146507686609126,0.600075168112308,0.30946081123583
M4.14,0.045317042444058,0.6151903639643,0.315780161069968
M8.47,-0.0206394279876881,0.624810953361557,0.319233648032525
M8.103,-0.0223520116255845,0.628883243460898,0.319833585570425
M8.66,0.0486219082430051,0.651346423555526,0.329738240963077
M8.91,-0.0267700299248896,0.669249711151759,0.337254579169699
M8.45,-0.0219900045552393,0.674274248883318,0.337638572889062
M7.9,0.0118570466268381,0.678223582324968,0.337638572889062
M5.6,0.0213322197857576,0.681080140451412,0.337638572889062
M7.15,-0.0291567745613825,0.682249367059917,0.337638572889062
M9.35,-0.0141900835033274,0.694276088363033,0.342056594159243
M9.14,0.00845945918985829,0.704067414577243,0.344398619263244
M8.3,-0.012020718427855,0.705271059677573,0.344398619263244
M7.3,0.0117198703235974,0.72791609008843,0.353205531717994
M9.50,-0.0195734306420715,0.729707090183505,0.353205531717994
M7.2,-0.0159369768362376,0.74660655072835,0.35980740023789
M8.60,0.0249086773092726,0.75840930453416,0.363439632539462
M9.26,-0.0101254006285776,0.760729901367044,0.363439632539462
M8.109,0.0177203501739345,0.772021254854792,0.367244288242078
M9.31,-0.0160866049373342,0.786137706008312,0.372354394435451
M6.8,-0.0130330881866344,0.796742118939323,0.37576445527809
M6.2,0.0107745487021216,0.805297194314804,0.378183085905824
M8.59,-0.0109431862632938,0.811475842963486,0.378186011470744
M5.10,-0.0105511828897219,0.812157070128768,0.378186011470744
M4.5,0.0202663837377421,0.823335809303053,0.381780572683997
M8.27,0.00985765725869967,0.830689753237153,0.383578918197041
M7.20,0.0110224429033776,0.840199894825155,0.38556170414867
M9.10,-0.00732559615364134,0.841971044206994,0.38556170414867
M8.34,-0.0203963836053455,0.848263091035745,0.386837869102308
M8.1,0.0044652825341732,0.855706653767304,0.386931291921696
M8.10,-0.00951463840356066,0.859654280193579,0.386931291921696
M9.42,0.00607070401513828,0.860911284773768,0.386931291921696
M9.13,-0.00421567268557245,0.862492213437566,0.386931291921696
M7.34,-0.00709852679668556,0.872626755279203,0.389892919926663
M8.92,0.00736734429346472,0.879714268479342,0.391216178455012
M6.5,-0.00700815714578748,0.883585356442131,0.391216178455012
M9.47,-0.00807260281558914,0.886223041846519,0.391216178455012
M8.75,0.00399724771401024,0.923733388996216,0.405055530625383
M5.9,-0.0102331400112297,0.924913949756128,0.405055530625383
M6.3,0.00452287596406981,0.9329090644358,0.406942050637204
M8.79,0.00937394840798238,0.939967671295486,0.408406812619872
M6.1,-0.00272632376023143,0.949765770266934,0.409936515111001
M2.2,0.0025032424489583,0.952684732456103,0.409936515111001
M7.7,0.00133342336024676,0.954631917451177,0.409936515111001
M8.9,0.00183227938227205,0.969758802790494,0.413286388448331
M8.42,0.00106469159368699,0.969922621693817,0.413286388448331
M8.101,0.00165403789350723,0.976553940917481,0.414511578893732
